"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Paraguay","ipsl-cm6a-lr ssp126","shock_0.75",0.9989631871387,0.33210895968364,0.0184936878761187,30
"Paraguay","ipsl-cm6a-lr ssp585","shock_0.75",0.999999623047636,0.945568253994644,0.358820870249903,30
"Peru","gfdl-esm4 ssp126","shock_0.75",1,0.689242872091677,0.162353504518185,30
"Peru","gfdl-esm4 ssp585","shock_0.75",1,0.413448070523489,0.0245634715680518,30
"Peru","ipsl-cm6a-lr ssp126","shock_0.75",1,0.33668023648334,0.0134319899336866,30
"Peru","ipsl-cm6a-lr ssp585","shock_0.75",1,0.823974048147397,0.230166009568971,30
"Philippines","gfdl-esm4 ssp126","shock_0.75",1,0.383012059836621,0,30
"Philippines","gfdl-esm4 ssp585","shock_0.75",1,0.359077847198835,0.0140977901603919,30
"Philippines","ipsl-cm6a-lr ssp126","shock_0.75",0.939840836298992,0.0644199086858986,0,30
"Philippines","ipsl-cm6a-lr ssp585","shock_0.75",1,0.31139610571085,-2.22044604925031e-16,30
"Poland","gfdl-esm4 ssp126","shock_0.75",1,0.829333107083173,0.17704176094279,30
"Poland","gfdl-esm4 ssp585","shock_0.75",0.99948487710016,0.420820293317868,0.0189111814185897,30
"Poland","ipsl-cm6a-lr ssp126","shock_0.75",1,0.410266620176439,0.048496364,30
"Poland","ipsl-cm6a-lr ssp585","shock_0.75",1,0.649331297704623,0.0888899746531355,30
"Portugal","gfdl-esm4 ssp126","shock_0.75",0.997601861177907,0.213943436263366,0.0055079891459997,30
"Portugal","gfdl-esm4 ssp585","shock_0.75",1,0.67497914187924,0.0713109808961087,30
"Portugal","ipsl-cm6a-lr ssp126","shock_0.75",0.99884960341214,0.587027869675449,0.110172177135,30
"Portugal","ipsl-cm6a-lr ssp585","shock_0.75",0.99999896272849,0.965428910550588,0.395834986750829,30
"Qatar","gfdl-esm4 ssp126","shock_0.75",1,0,NA,30
"Qatar","gfdl-esm4 ssp585","shock_0.75",0.996625,0.28,NA,30
"Qatar","ipsl-cm6a-lr ssp126","shock_0.75",0.91111822208,0.10002,NA,30
"Qatar","ipsl-cm6a-lr ssp585","shock_0.75",0.99904753467221,0.2910902224,NA,30
"Republic of the Congo","gfdl-esm4 ssp126","shock_0.75",0.99995275820548,0.546052226764399,0.0557784900577997,30
"Republic of the Congo","gfdl-esm4 ssp585","shock_0.75",0.998923054677928,0.301591359909594,0.00560243567076857,30
"Republic of the Congo","ipsl-cm6a-lr ssp126","shock_0.75",1,0.528466100960347,0.0411173736079878,30
"Republic of the Congo","ipsl-cm6a-lr ssp585","shock_0.75",1,0.363665403446134,0.0109854865455364,30
"Romania","gfdl-esm4 ssp126","shock_0.75",0.999999586370869,0.983902898949875,0.584332859642721,30
"Romania","gfdl-esm4 ssp585","shock_0.75",1,0.603446581965717,0.0489636794084584,30
"Romania","ipsl-cm6a-lr ssp126","shock_0.75",0.998391172808534,0.512598938253216,0.0582337366659681,30
"Romania","ipsl-cm6a-lr ssp585","shock_0.75",0.999979075241657,0.668990748816579,0.0638863308471714,30
"Russia","gfdl-esm4 ssp126","shock_0.75",0.999394209928249,0.345698781022499,0.02598819035141,30
"Russia","gfdl-esm4 ssp585","shock_0.75",1,0.981600783809245,0.662231051053987,30
"Russia","ipsl-cm6a-lr ssp126","shock_0.75",1,0.698918749347427,0.101884217349709,30
"Russia","ipsl-cm6a-lr ssp585","shock_0.75",0.999994631980002,0.728738254868659,0.0473714534725785,30
"Rwanda","gfdl-esm4 ssp126","shock_0.75",0.999885370042789,0.793116372492735,0.164583760711922,30
"Rwanda","gfdl-esm4 ssp585","shock_0.75",1,0.641714928629009,0.1244363791578,30
"Rwanda","ipsl-cm6a-lr ssp126","shock_0.75",0.995746703656168,0.365095223644551,0.0209084601719917,30
"Rwanda","ipsl-cm6a-lr ssp585","shock_0.75",1,0.597863811025315,0.0622433803722559,30
"Saint Kitts and Nevis","gfdl-esm4 ssp126","shock_0.75",1,0.375,NA,30
"Saint Kitts and Nevis","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126","shock_0.75",1,0,NA,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585","shock_0.75",0.998213645302321,0,NA,30
"Saint Lucia","gfdl-esm4 ssp126","shock_0.75",1,0.125,NA,30
"Saint Lucia","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Saint Lucia","ipsl-cm6a-lr ssp126","shock_0.75",0.986606224251695,0,NA,30
"Saint Lucia","ipsl-cm6a-lr ssp585","shock_0.75",0.919629308441012,0,NA,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126","shock_0.75",1,0.375,NA,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126","shock_0.75",0.977398003424735,0.0833249999999999,NA,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585","shock_0.75",0.720996486251054,0,NA,30
"Samoa","gfdl-esm4 ssp126","shock_0.75",1,0.25,NA,30
"Samoa","gfdl-esm4 ssp585","shock_0.75",0.7696,0,NA,30
"Samoa","ipsl-cm6a-lr ssp126","shock_0.75",1,0.3333,NA,30
"Samoa","ipsl-cm6a-lr ssp585","shock_0.75",1,0.06668,NA,30
"San Marino","gfdl-esm4 ssp126","shock_0.75",0.997066398893168,0.302974067914391,0.00336599336699961,30
"San Marino","gfdl-esm4 ssp585","shock_0.75",0.999827759114248,0.916755385447709,0.505813573292999,30
"San Marino","ipsl-cm6a-lr ssp126","shock_0.75",0.99957422982549,0.603693785822001,0.0685244979555671,30
"San Marino","ipsl-cm6a-lr ssp585","shock_0.75",0.999678724046964,0.703058737361334,0.124561662959857,30
"Sao Tome and Principe","gfdl-esm4 ssp126","shock_0.75",0.95550537109375,0.12109375,NA,30
"Sao Tome and Principe","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp126","shock_0.75",1,0,NA,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Saudi Arabia","gfdl-esm4 ssp126","shock_0.75",0.996555677364066,0.331041420353878,0.0100745124962349,30
"Saudi Arabia","gfdl-esm4 ssp585","shock_0.75",0.99934205963387,0.317161333069493,0,30
"Saudi Arabia","ipsl-cm6a-lr ssp126","shock_0.75",1,0.498575784271209,0.0605939399999997,30
"Saudi Arabia","ipsl-cm6a-lr ssp585","shock_0.75",0.999983240167145,0.727588068610638,0.079568160885262,30
"Senegal","gfdl-esm4 ssp126","shock_0.75",0.994209493457944,0.236469318762488,0.0151484849999999,30
"Senegal","gfdl-esm4 ssp585","shock_0.75",0.988350726106393,0.175336753820966,-2.22044604925031e-16,30
"Senegal","ipsl-cm6a-lr ssp126","shock_0.75",1,0.426881948264878,0,30
"Senegal","ipsl-cm6a-lr ssp585","shock_0.75",1,0.822273326871379,0.0606050499999999,30
"Serbia","gfdl-esm4 ssp126","shock_0.75",0.999889703356783,0.879012757495569,0.506366257974369,30
"Serbia","gfdl-esm4 ssp585","shock_0.75",0.999999812628134,0.965363939160677,0.466444459146414,30
"Serbia","ipsl-cm6a-lr ssp126","shock_0.75",0.991188050747547,0.399322570218776,0.0487704073691567,30
"Serbia","ipsl-cm6a-lr ssp585","shock_0.75",0.999967869054145,0.674415718841052,0.08846755351763,30
"Seychelles","gfdl-esm4 ssp126","shock_0.75",0.947265625,0,NA,30
"Seychelles","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Seychelles","ipsl-cm6a-lr ssp126","shock_0.75",0.969486083837893,0,NA,30
"Seychelles","ipsl-cm6a-lr ssp585","shock_0.75",0,0,NA,30
"Sierra Leone","gfdl-esm4 ssp126","shock_0.75",1,0.899902636209742,0.324489732373995,30
"Sierra Leone","gfdl-esm4 ssp585","shock_0.75",1,0.416247535768398,0.0110722098240623,30
"Sierra Leone","ipsl-cm6a-lr ssp126","shock_0.75",1,0.871397825990469,0.158570525079023,30
"Sierra Leone","ipsl-cm6a-lr ssp585","shock_0.75",1,0.96584568263403,0.435449573602834,30
"Singapore","gfdl-esm4 ssp126","shock_0.75",1,0.160478395,0,30
"Singapore","gfdl-esm4 ssp585","shock_0.75",1,0,0,30
"Singapore","ipsl-cm6a-lr ssp126","shock_0.75",1,0.230431532736625,NA,30
"Singapore","ipsl-cm6a-lr ssp585","shock_0.75",0.988354853487045,0.083325,NA,30
"Slovakia","gfdl-esm4 ssp126","shock_0.75",0.99930478853233,0.822086393358038,0.218894670744,30
"Slovakia","gfdl-esm4 ssp585","shock_0.75",1,0.243941162487023,0,30
"Slovakia","ipsl-cm6a-lr ssp126","shock_0.75",1,0.275482292773267,0.00727199999999995,30
"Slovakia","ipsl-cm6a-lr ssp585","shock_0.75",0.999918535797867,0.686952250860412,0.0658811449517844,30
"Slovenia","gfdl-esm4 ssp126","shock_0.75",1,1,0.53037392,30
"Slovenia","gfdl-esm4 ssp585","shock_0.75",0.999881510065532,0.58669524698575,0.0318170132862632,30
"Slovenia","ipsl-cm6a-lr ssp126","shock_0.75",0.99998817125526,0.852055237429412,0.0956088766262728,30
"Slovenia","ipsl-cm6a-lr ssp585","shock_0.75",1,0.62247285700819,0.0609903220065331,30
"Solomon Islands","gfdl-esm4 ssp126","shock_0.75",1,0,NA,30
"Solomon Islands","gfdl-esm4 ssp585","shock_0.75",0.8976,0,NA,30
"Solomon Islands","ipsl-cm6a-lr ssp126","shock_0.75",0.82,0.2,NA,30
"Solomon Islands","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"South Africa","gfdl-esm4 ssp126","shock_0.75",1,0.63510615667482,0.0908336319132292,30
"South Africa","gfdl-esm4 ssp585","shock_0.75",0.999666769091434,0.64556534344175,0.0538516896298329,30
"South Africa","ipsl-cm6a-lr ssp126","shock_0.75",0.99701879045531,0.234851517311248,0.0120580154465982,30
"South Africa","ipsl-cm6a-lr ssp585","shock_0.75",0.960423261285994,0.248645850566285,0.0272363775383699,30
"South Korea","gfdl-esm4 ssp126","shock_0.75",0.999998729067851,0.941556466018521,0.366598892424212,30
"South Korea","gfdl-esm4 ssp585","shock_0.75",0.999924412108027,0.785671287346277,0.231763079372808,30
"South Korea","ipsl-cm6a-lr ssp126","shock_0.75",0.999803756310617,0.701268884783783,0.124212921950561,30
"South Korea","ipsl-cm6a-lr ssp585","shock_0.75",0.999946451577106,0.607322792455259,0.046238016414172,30
"South Sudan","gfdl-esm4 ssp126","shock_0.75",0.999865973123872,0.882353119292152,0.48813205126888,30
"South Sudan","gfdl-esm4 ssp585","shock_0.75",0.991542425001304,0.178790067789942,0.00275230913164248,30
"South Sudan","ipsl-cm6a-lr ssp126","shock_0.75",1,0.922286204916896,0.302315834244967,30
"South Sudan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.822016383152572,0.154105242004637,30
"Spain","gfdl-esm4 ssp126","shock_0.75",0.999657579722194,0.374110383634394,0.0131164482481174,30
"Spain","gfdl-esm4 ssp585","shock_0.75",0.999999944488664,0.900904410146068,0.21446289265078,30
"Spain","ipsl-cm6a-lr ssp126","shock_0.75",0.999911259361259,0.653449394168248,0.0368279477845279,30
"Spain","ipsl-cm6a-lr ssp585","shock_0.75",0.999999994131395,0.989232367865844,0.558835994153152,30
"Sri Lanka","gfdl-esm4 ssp126","shock_0.75",0.985622440968795,0.225460362915744,0.0151484850000001,30
"Sri Lanka","gfdl-esm4 ssp585","shock_0.75",0.995899809668465,0.390365441459929,0,30
"Sri Lanka","ipsl-cm6a-lr ssp126","shock_0.75",1,0.263714493802796,0,30
"Sri Lanka","ipsl-cm6a-lr ssp585","shock_0.75",1,0.563435069487527,0.06059394,30
"Sudan","gfdl-esm4 ssp126","shock_0.75",0.98117323664277,0.310960957424864,0.0317541566030138,30
"Sudan","gfdl-esm4 ssp585","shock_0.75",1,0.954324898894787,0.204179304521153,30
"Sudan","ipsl-cm6a-lr ssp126","shock_0.75",1,0.79582090504532,0.261594201665619,30
"Sudan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.946340868983723,0.196349092685824,30
"Suriname","gfdl-esm4 ssp126","shock_0.75",1,0.57107870947142,0,30
"Suriname","gfdl-esm4 ssp585","shock_0.75",1,0.747064322423362,0.129530533492126,30
"Suriname","ipsl-cm6a-lr ssp126","shock_0.75",1,0.460017664111814,0,30
"Suriname","ipsl-cm6a-lr ssp585","shock_0.75",0.999914641607139,0.497133778336104,0.018420941043763,30
"Swaziland","gfdl-esm4 ssp126","shock_0.75",0.999975432576758,0.676059916638856,0.0802185652164746,30
"Swaziland","gfdl-esm4 ssp585","shock_0.75",0.999709734769717,0.623492109763304,0.0858179057377725,30
"Swaziland","ipsl-cm6a-lr ssp126","shock_0.75",1,0.236909358331094,0.00346687614321473,30
"Swaziland","ipsl-cm6a-lr ssp585","shock_0.75",0.996689717463498,0.405976748811398,0.0186112809825828,30
"Sweden","gfdl-esm4 ssp126","shock_0.75",0.996032814222395,0.169955657788,0,30
"Sweden","gfdl-esm4 ssp585","shock_0.75",1,0.15,0,30
"Sweden","ipsl-cm6a-lr ssp126","shock_0.75",0.97732609099264,0,0,30
"Sweden","ipsl-cm6a-lr ssp585","shock_0.75",1,0.226664,0,30
"Switzerland","gfdl-esm4 ssp126","shock_0.75",0.999890845881596,0.80841553081446,0.199542002499418,30
"Switzerland","gfdl-esm4 ssp585","shock_0.75",0.999988826587551,0.582178751046211,0.0395819088897336,30
"Switzerland","ipsl-cm6a-lr ssp126","shock_0.75",1,0.267121155412096,0.0130818212240638,30
"Switzerland","ipsl-cm6a-lr ssp585","shock_0.75",1,0.659976197258363,0.0672940481805286,30
"Syria","gfdl-esm4 ssp126","shock_0.75",0.999995860724084,0.734198524303781,0.0950274082920892,30
"Syria","gfdl-esm4 ssp585","shock_0.75",0.999853879950024,0.687467625844265,0.103456541050676,30
"Syria","ipsl-cm6a-lr ssp126","shock_0.75",1,0.611048599446484,0.0382900010713472,30
"Syria","ipsl-cm6a-lr ssp585","shock_0.75",0.999603917556846,0.334922119716919,0.00183599638199994,30
"Taiwan","gfdl-esm4 ssp126","shock_0.75",1,0.752807864379883,0.0371874999999998,30
"Taiwan","gfdl-esm4 ssp585","shock_0.75",0.993012454113849,0.19,0.00624999999999987,30
"Taiwan","ipsl-cm6a-lr ssp126","shock_0.75",0.97923089777845,0.0914999999999999,0,30
"Taiwan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.17125,0,30
"Tajikistan","gfdl-esm4 ssp126","shock_0.75",1,0.793201979422953,0.157767242406565,30
"Tajikistan","gfdl-esm4 ssp585","shock_0.75",0.999463548031486,0.462545575759852,0.0311268829829882,30
"Tajikistan","ipsl-cm6a-lr ssp126","shock_0.75",0.999083087827166,0.327938402360855,0.0126420596923226,30
"Tajikistan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.808529829842217,0.111984470189109,30
"Tanzania","gfdl-esm4 ssp126","shock_0.75",0.999997299621582,0.938638740885069,0.494209747565587,30
"Tanzania","gfdl-esm4 ssp585","shock_0.75",0.999919789272168,0.811748632723222,0.267915329224229,30
"Tanzania","ipsl-cm6a-lr ssp126","shock_0.75",0.998568393196311,0.59939851498957,0.128440752777962,30
"Tanzania","ipsl-cm6a-lr ssp585","shock_0.75",1,0.913320514780547,0.388530540196943,30
"Thailand","gfdl-esm4 ssp126","shock_0.75",1,0.935438551015032,0.628167313497359,30
"Thailand","gfdl-esm4 ssp585","shock_0.75",0.999962546023444,0.88482393789627,0.345704611663475,30
"Thailand","ipsl-cm6a-lr ssp126","shock_0.75",0.961118926809618,0.0706792577362717,0.00282606300361776,30
"Thailand","ipsl-cm6a-lr ssp585","shock_0.75",1,0.995563304069069,0.816345134757682,30
"Togo","gfdl-esm4 ssp126","shock_0.75",0.995614390002166,0.285266128090629,2.22044604925031e-16,30
"Togo","gfdl-esm4 ssp585","shock_0.75",0.999789409838005,0.523686288510891,0.0475344110612795,30
"Togo","ipsl-cm6a-lr ssp126","shock_0.75",1,0.814937835529908,0.110114565276049,30
"Togo","ipsl-cm6a-lr ssp585","shock_0.75",1,0.64919713881385,0.068979086470289,30
"Tonga","gfdl-esm4 ssp126","shock_0.75",0.25,0,NA,30
"Tonga","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Tonga","ipsl-cm6a-lr ssp126","shock_0.75",0.969862497540502,0,NA,30
"Tonga","ipsl-cm6a-lr ssp585","shock_0.75",0.99835205078125,0,NA,30
"Trinidad and Tobago","gfdl-esm4 ssp126","shock_0.75",1,0.6419076171875,0.052421875,30
"Trinidad and Tobago","gfdl-esm4 ssp585","shock_0.75",0.996629600913977,0.119342485351562,0,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp126","shock_0.75",0.998753656219853,0.359647678194573,0.0125025,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp585","shock_0.75",1,0.52253899720674,0.0310051724346825,30
"Tunisia","gfdl-esm4 ssp126","shock_0.75",0.999581030278581,0.224659922209753,0.0045449999999998,30
"Tunisia","gfdl-esm4 ssp585","shock_0.75",0.985480286241976,0.1550942673858,0,30
"Tunisia","ipsl-cm6a-lr ssp126","shock_0.75",1,0.2672999475142,0,30
"Tunisia","ipsl-cm6a-lr ssp585","shock_0.75",0.999348638057144,0.183440916578576,0,30
"Turkey","gfdl-esm4 ssp126","shock_0.75",0.999926514643474,0.664904415654962,0.133856754943548,30
"Turkey","gfdl-esm4 ssp585","shock_0.75",0.999999376251248,0.960157495080009,0.585940329254975,30
"Turkey","ipsl-cm6a-lr ssp126","shock_0.75",0.999857300129419,0.678010700511754,0.149445349103375,30
"Turkey","ipsl-cm6a-lr ssp585","shock_0.75",0.999870576272233,0.431885602925055,0.0236910475179829,30
"Turkmenistan","gfdl-esm4 ssp126","shock_0.75",1,0.70513512071739,0.0858364252979292,30
"Turkmenistan","gfdl-esm4 ssp585","shock_0.75",0.999426944716829,0.447942002282901,0.0412051906643996,30
"Turkmenistan","ipsl-cm6a-lr ssp126","shock_0.75",0.999010930464232,0.697288254197278,0.122802658676989,30
"Turkmenistan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.788253750216889,0.148208210884671,30
"Tuvalu","gfdl-esm4 ssp126","shock_0.75",1,0.0833249999999999,NA,30
"Tuvalu","gfdl-esm4 ssp585","shock_0.75",0.3333,0,NA,30
"Tuvalu","ipsl-cm6a-lr ssp126","shock_0.75",0.768560182963,0.11113889,NA,30
"Tuvalu","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Uganda","gfdl-esm4 ssp126","shock_0.75",1,0.985492922076113,0.519892838858337,30
"Uganda","gfdl-esm4 ssp585","shock_0.75",1,0.15429665476761,0.00222199999999961,30
"Uganda","ipsl-cm6a-lr ssp126","shock_0.75",0.99995276327655,0.730642189420761,0.102661787959145,30
"Uganda","ipsl-cm6a-lr ssp585","shock_0.75",1,0.943683346733544,0.51067326147583,30
"Ukraine","gfdl-esm4 ssp126","shock_0.75",0.999550024645061,0.648375073258379,0.138342562526725,30
"Ukraine","gfdl-esm4 ssp585","shock_0.75",1,0.651042366238457,0.0564115676703865,30
"Ukraine","ipsl-cm6a-lr ssp126","shock_0.75",0.999305043045698,0.693902932332934,0.207941500761398,30
"Ukraine","ipsl-cm6a-lr ssp585","shock_0.75",0.999620248089768,0.653925282420212,0.16970137859516,30
"United Arab Emirates","gfdl-esm4 ssp126","shock_0.75",1,0.1,NA,30
"United Arab Emirates","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"United Arab Emirates","ipsl-cm6a-lr ssp126","shock_0.75",0.7777955552,0,NA,30
"United Arab Emirates","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"United Kingdom","gfdl-esm4 ssp126","shock_0.75",0.942872524374016,0,0,30
"United Kingdom","gfdl-esm4 ssp585","shock_0.75",0.990702285900417,0.158801998787199,-4.44089209850063e-16,30
"United Kingdom","ipsl-cm6a-lr ssp126","shock_0.75",1,0.17670115844992,0.00832188777799991,30
"United Kingdom","ipsl-cm6a-lr ssp585","shock_0.75",1,0.472415774993332,0.00666799999999979,30
"United States","gfdl-esm4 ssp126","shock_0.75",1,0.935528225920246,0.374398604950763,30
"United States","gfdl-esm4 ssp585","shock_0.75",0.999999876648849,0.987820050196716,0.749033983223605,30
"United States","ipsl-cm6a-lr ssp126","shock_0.75",1,0.962119548568579,0.00720740240767637,30
"United States","ipsl-cm6a-lr ssp585","shock_0.75",1,0.722018202025992,0.0894996204709324,30
"Uruguay","gfdl-esm4 ssp126","shock_0.75",1,0.494604247640577,0.035812632023011,30
"Uruguay","gfdl-esm4 ssp585","shock_0.75",0.999899195094288,0.763038843386316,0.133308614345352,30
"Uruguay","ipsl-cm6a-lr ssp126","shock_0.75",1,0.770246820854586,0.198547864384463,30
"Uruguay","ipsl-cm6a-lr ssp585","shock_0.75",1,0.908479600793596,0.207056409276476,30
"Uzbekistan","gfdl-esm4 ssp126","shock_0.75",0.999979917093551,0.761145759594183,0.0295494867962033,30
"Uzbekistan","gfdl-esm4 ssp585","shock_0.75",0.995357973720745,0.425400974224347,0.0284425049796998,30
"Uzbekistan","ipsl-cm6a-lr ssp126","shock_0.75",0.99905146892197,0.434700307029461,0.0280448440363265,30
"Uzbekistan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.525229062513737,0.0230266295534461,30
"Vanuatu","gfdl-esm4 ssp126","shock_0.75",0.5,0,NA,30
"Vanuatu","gfdl-esm4 ssp585","shock_0.75",0.2,0,NA,30
"Vanuatu","ipsl-cm6a-lr ssp126","shock_0.75",0.935706661419739,0,NA,30
"Vanuatu","ipsl-cm6a-lr ssp585","shock_0.75",0.989713065827158,0,NA,30
"Vatican City","gfdl-esm4 ssp126","shock_0.75",1,0.462606491392433,0.00111099999999975,30
"Vatican City","gfdl-esm4 ssp585","shock_0.75",1,0.923060981669382,0.37169507462176,30
"Vatican City","ipsl-cm6a-lr ssp126","shock_0.75",1,0.545830850766828,0.0391812925899998,30
"Vatican City","ipsl-cm6a-lr ssp585","shock_0.75",1,0.704718301643874,0.0575409837039995,30
"Venezuela","gfdl-esm4 ssp126","shock_0.75",1,0.240207570178451,0.0100989899999999,30
"Venezuela","gfdl-esm4 ssp585","shock_0.75",1,0.562586813943134,0.0681835819247035,30
"Venezuela","ipsl-cm6a-lr ssp126","shock_0.75",0.999796569932604,0.333713653792435,0.01683501633,30
"Venezuela","ipsl-cm6a-lr ssp585","shock_0.75",1,0.528402594660188,0,30
"Vietnam","gfdl-esm4 ssp126","shock_0.75",1,0.999426844565709,0.847507856505386,30
"Vietnam","gfdl-esm4 ssp585","shock_0.75",1,0.772333701118371,0.0946694186371959,30
"Vietnam","ipsl-cm6a-lr ssp126","shock_0.75",1,0.145204885457737,0.00165256199999986,30
"Vietnam","ipsl-cm6a-lr ssp585","shock_0.75",1,0.950676947577047,0.44512032549837,30
"Yemen","gfdl-esm4 ssp126","shock_0.75",0.982153200844888,0.395981137798339,0.059492232,30
"Yemen","gfdl-esm4 ssp585","shock_0.75",1,0.523685534572279,0.0376492514812483,30
"Yemen","ipsl-cm6a-lr ssp126","shock_0.75",1,0.537433751772477,0.0633487608540001,30
"Yemen","ipsl-cm6a-lr ssp585","shock_0.75",1,0.66955049421489,0.0486272509782824,30
"Zambia","gfdl-esm4 ssp126","shock_0.75",0.999580345145753,0.573882442454706,0.0734744802606115,30
"Zambia","gfdl-esm4 ssp585","shock_0.75",0.999999980989026,0.972946496430801,0.385049799329728,30
"Zambia","ipsl-cm6a-lr ssp126","shock_0.75",0.998678074970301,0.373598060623781,0.0196008809144682,30
"Zambia","ipsl-cm6a-lr ssp585","shock_0.75",0.999991133161435,0.820472478752173,0.250135123979265,30
"Zimbabwe","gfdl-esm4 ssp126","shock_0.75",1,0.89478832315199,0.327585117379426,30
"Zimbabwe","gfdl-esm4 ssp585","shock_0.75",1,0.953861398801256,0.358355910419397,30
"Zimbabwe","ipsl-cm6a-lr ssp126","shock_0.75",0.999880025112937,0.739377828269964,0.205435304780378,30
