"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down","at_least_two_shocks_up","at_least_three_shocks_up"
"Rwanda","ipsl-cm6a-lr ssp126","0.5",0.161767424355131,0.00545399999999985,30,0.04792833065124,0.935754205052081,0.931733663345092,0.169142799346619,0.00201979799999974
"Rwanda","ipsl-cm6a-lr ssp585","0.5",0.421841764472042,0.0285070229420707,30,0.266144552246443,0.948915704491176,1,0.114538774977147,0.00111099999999997
"Saint Kitts and Nevis","gfdl-esm4 ssp126","0.5",0,NA,30,0.1875,0.578125,1,0,NA
"Saint Kitts and Nevis","gfdl-esm4 ssp585","0.5",0,NA,30,0,0.25,1,0,NA
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126","0.5",0.0833249999999999,NA,30,0,0.768560182963,1,0,NA
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.88886111,0.969862497540502,0,NA
"Saint Lucia","gfdl-esm4 ssp126","0.5",0.1875,NA,30,0,1,1,0,NA
"Saint Lucia","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,1,0,NA
"Saint Lucia","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0.08335,0.614224537499932,0.9349010415625,0,NA
"Saint Lucia","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0.081806018425932,0.598202797068158,0.807102624363403,0,NA
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126","0.5",0.375,NA,30,0,0.875,0.98828125,0,NA
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585","0.5",0,NA,30,0,0.25,1,0,NA
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126","0.5",0.08335,NA,30,0.17248912050925,0.7106828689815,0.926763671757812,0,NA
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.598202797068158,0.1667,0,NA
"Samoa","gfdl-esm4 ssp126","0.5",0,NA,30,0.25,0.625,1,0,NA
"Samoa","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,0.96544,0,NA
"Samoa","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0,1,0,NA
"Samoa","ipsl-cm6a-lr ssp585","0.5",0.06668,NA,30,0,0.30561111,1,0,NA
"San Marino","gfdl-esm4 ssp126","0.5",0.2026728,0,30,0,0.889191596535548,0.985523804807496,0.17766257888523,0.00839849180032304
"San Marino","gfdl-esm4 ssp585","0.5",0,0,30,0.2127933686952,0.999169318601447,0.752131081324735,0.90176739125456,0.464725021150114
"San Marino","ipsl-cm6a-lr ssp126","0.5",0.347378423801472,0.0508128259774653,30,0.10036,0.964793104832317,0.989714330557769,0.331032366599525,0.0250802739400001
"San Marino","ipsl-cm6a-lr ssp585","0.5",0.259719103937409,0.0179470080578877,30,0.224445043647618,0.99663364388619,0.96669033246462,0.644811287174509,0.117309956537846
"Sao Tome and Principe","gfdl-esm4 ssp126","0.5",0,NA,30,0.125,0.4375,0.9296875,0,NA
"Sao Tome and Principe","gfdl-esm4 ssp585","0.5",0,NA,30,0,0.25,1,0,NA
"Sao Tome and Principe","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.1667,1,0,NA
"Sao Tome and Principe","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0,1,0,NA
"Saudi Arabia","gfdl-esm4 ssp126","0.5",0.0444399999999999,0,30,0.299432745201399,0.930974242363903,0.938767053261385,0.0473128242675925,0
"Saudi Arabia","gfdl-esm4 ssp585","0.5",0.0743699727135,0,30,0.341608318397549,0.914777557852807,1,0,0
"Saudi Arabia","ipsl-cm6a-lr ssp126","0.5",0.2278129291156,0.0100989899999999,30,0.314770070800594,0.76490704272453,1,0.0201979800000001,0
"Saudi Arabia","ipsl-cm6a-lr ssp585","0.5",0.125222820150418,0,30,0.642775782201688,0.968762527130726,0.99954632018716,0.146188140800519,0
"Senegal","gfdl-esm4 ssp126","0.5",0.387796994230051,0.0646335359999999,30,0.196962424,0.839284262389221,0.988029660662992,0,0
"Senegal","gfdl-esm4 ssp585","0.5",0.145078292443528,0,30,0.0666599999999999,0.714596518909442,0.952771133105271,0.0403959599999999,0
"Senegal","ipsl-cm6a-lr ssp126","0.5",0.0100989899999999,0,30,0.428800606,0.941807145926758,1,0.02019798,0
"Senegal","ipsl-cm6a-lr ssp585","0.5",0,0,30,0.730649833165,0.891901385403687,1,0.0700919902061004,0
"Serbia","gfdl-esm4 ssp126","0.5",0.673380863403857,0.250327252458812,30,0.078781382060608,0.957517967253277,0.997917300090906,0.174244427328267,0.0122203131999998
"Serbia","gfdl-esm4 ssp585","0.5",0.296002034227543,0.00818099999999988,30,0.818051997311477,0.999909620756083,0.996437876122146,0.754464628557536,0.100808949854256
"Serbia","ipsl-cm6a-lr ssp126","0.5",0.387332054411939,0.0498418357293079,30,0.1085663704672,0.784556997940426,0.976100089592812,0.0282791919999998,0.00100989899999993
"Serbia","ipsl-cm6a-lr ssp585","0.5",0.341530856626891,0.0418964270651847,30,0.120351613756116,0.99827748896339,0.984645974645695,0.555530712101495,0.0885445843602674
"Seychelles","gfdl-esm4 ssp126","0.5",0,NA,30,0,0.75,0.68359375,0,NA
"Seychelles","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,1,0,NA
"Seychelles","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.58335,0.945072753818359,0,NA
"Seychelles","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.1667,0.25,0,NA
"Sierra Leone","gfdl-esm4 ssp126","0.5",0.1532946465376,0.00201979799999996,30,0.817375380438231,0.98610426299367,1,0.368395074446769,0.00100989899999993
"Sierra Leone","gfdl-esm4 ssp585","0.5",0.0397910909869408,0,30,0.214098886230963,0.983700572971198,1,0.184880317237596,-2.22044604925031e-16
"Sierra Leone","ipsl-cm6a-lr ssp126","0.5",0.7165323456,0.0444399999999998,30,0.517322756735951,0.981730215954124,1,0.193441701446437,0.0146445454999999
"Sierra Leone","ipsl-cm6a-lr ssp585","0.5",0.842918858099152,0.123904307852343,30,0.822589813198893,0.980068329971076,1,0.422912506142456,0.0580366200060594
"Singapore","gfdl-esm4 ssp126","0.5",0.160478395,0,30,0.3333,0.40737037,1,0,0
"Singapore","gfdl-esm4 ssp585","0.5",0,0,30,0,1,0.784198919973775,0,0
"Singapore","ipsl-cm6a-lr ssp126","0.5",0.1851675925,NA,30,0.05555,0.539052673786,1,0,NA
"Singapore","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0.05555,0.375673707690896,0.952787443731886,0,NA
"Slovakia","gfdl-esm4 ssp126","0.5",0.709957195425928,0.065456,30,0.1131499955044,0.463185541,0.996965377114336,0,0
"Slovakia","gfdl-esm4 ssp585","0.5",0.13474661139028,0,30,0.175803554193112,0.693889984,1,0,0
"Slovakia","ipsl-cm6a-lr ssp126","0.5",0.187521414105809,0,30,0.034543,0.705969749081059,1,0.0271047437999999,0
"Slovakia","ipsl-cm6a-lr ssp585","0.5",0.330406123240779,0.0181799999999996,30,0.404493481198666,0.959236310210248,0.998257526297226,0.278162867522126,0.0127061692559998
"Slovenia","gfdl-esm4 ssp126","0.5",0.95824452916788,0.2264435372,30,0.198172,0.837341604372309,1,0,0
"Slovenia","gfdl-esm4 ssp585","0.5",0.593688797854628,0.129650538060165,30,0.200493078054332,0.977560250758177,0.995876250049915,0.12101691519424,-2.22044604925031e-16
"Slovenia","ipsl-cm6a-lr ssp126","0.5",0.807844642782085,0.0923107686,30,0.169169622647689,0.706667068150836,1,0.0358672289303128,0
"Slovenia","ipsl-cm6a-lr ssp585","0.5",0.160409163921733,0.00181799999999988,30,0.32416330957454,0.989158319994897,1,0.319210767532134,0.00181799999999999
"Solomon Islands","gfdl-esm4 ssp126","0.5",0,NA,30,0,0.75,1,0,NA
"Solomon Islands","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,0.91808,0,NA
"Solomon Islands","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0.13334,0.6667,0.52,0,NA
"Solomon Islands","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.421365737963,1,0,NA
"South Africa","gfdl-esm4 ssp126","0.5",0.527553194041784,0.0801439741875001,30,0.307007756117483,0.961112744814473,1,0.044791979557716,0
"South Africa","gfdl-esm4 ssp585","0.5",0.62972307054472,0.0992129504696115,30,0.1425912325417,0.967864785898259,0.992654139259666,0.0713228331942899,0
"South Africa","ipsl-cm6a-lr ssp126","0.5",0.0361121156999998,0,30,0.195494307125181,0.833986940142417,0.97844992098526,0.0241052889572998,0
"South Africa","ipsl-cm6a-lr ssp585","0.5",0.131140337389312,0.00665468102170785,30,0.0826349588958699,0.77136926115586,0.864792870009147,0.0271047437999999,0
"South Korea","gfdl-esm4 ssp126","0.5",0.343076626061206,0,30,0.241243970986634,0.999658492753383,0.996669708361748,0.894841891825632,0.235836952540062
"South Korea","gfdl-esm4 ssp585","0.5",0.511321188479833,0.1005951516,30,0.4812230280976,0.96827682178579,0.996060585800749,0.203984956419832,0.00807919199999974
"South Korea","ipsl-cm6a-lr ssp126","0.5",0.260026256992555,0.0173368250663299,30,0.336298838965953,0.970839963517693,0.963934138391811,0.158568987648578,0.00303060599999994
"South Korea","ipsl-cm6a-lr ssp585","0.5",0.451108809667391,0.0338946837250517,30,0.360816782536365,0.98229547674396,0.997807517648319,0.17254405083426,0.00666600000000006
"South Sudan","gfdl-esm4 ssp126","0.5",0.833355553830229,0.408730027894599,30,0.264439008,0.629617379314574,0.999670437887085,0.0330512399999998,-2.22044604925031e-16
"South Sudan","gfdl-esm4 ssp585","0.5",0.103114537795873,0,30,0.250233275548744,0.88369311828714,0.969222185733744,0.0477259002291802,0
"South Sudan","ipsl-cm6a-lr ssp126","0.5",0.360128266173005,0.0242412120000001,30,0.89494188685168,0.965320302062529,1,0.303268793754058,0
"South Sudan","ipsl-cm6a-lr ssp585","0.5",0.668285370433154,0.0634150808104319,30,0.363317080070036,0.867875498589607,1,0.0695001139356993,0.000826280999999929
"Spain","gfdl-esm4 ssp126","0.5",0.2527112728,0.0161583839999999,30,0.14830433812855,0.973063785696109,1,0.0818112824744331,0.00100989899999993
"Spain","gfdl-esm4 ssp585","0.5",0.716474088814284,0.0808427069472712,30,0.510874401724516,0.999891218713736,0.999774352113509,0.585806155351297,0.137276078292
"Spain","ipsl-cm6a-lr ssp126","0.5",0.282450068441987,0.015767110022734,30,0.208899271949226,0.994140105897778,0.977961546955971,0.493714819396833,0.0559499089227149
"Spain","ipsl-cm6a-lr ssp585","0.5",0.65789233114976,0.157819607771184,30,0.332732715754188,0.999998860642996,0.996594168590231,0.958423836516633,0.44465612515042
"Sri Lanka","gfdl-esm4 ssp126","0.5",0.0200959904009798,0,30,0.1439257575,0.906877232810817,0.849894535820623,0.02019798,0
"Sri Lanka","gfdl-esm4 ssp585","0.5",0.33336,0,30,0.0637403817688,0.806841307028899,0.967496651386915,0,0
"Sri Lanka","ipsl-cm6a-lr ssp126","0.5",0.0909,0,30,0.0650879911055,0.556623020928067,1,0,0
"Sri Lanka","ipsl-cm6a-lr ssp585","0.5",0.424898433234844,0,30,0.29795606,0.79933442056761,1,0.02019798,0
"Sudan","gfdl-esm4 ssp126","0.5",0.10742562,0.00826280999999995,30,0.232391060577607,0.879690722701795,0.872821076972122,0.0652831916508466,0
"Sudan","gfdl-esm4 ssp585","0.5",0.377424344691514,0.0119036385385675,30,0.950393674566086,0.996471644056232,1,0.277665050991599,0.00367199276399988
"Sudan","ipsl-cm6a-lr ssp126","0.5",0.503625169074493,0.0910748217887998,30,0.467018385976498,0.928942274928612,1,0.265626260814889,0.0293759421119999
"Sudan","ipsl-cm6a-lr ssp585","0.5",0.793764199441025,0.0798034872168971,30,0.825133143884654,0.958741705290805,1,0.13897678837635,0.00275230913164248
"Suriname","gfdl-esm4 ssp126","0.5",0.414999779697371,0,30,0.107602164151375,0.99407658113158,1,0.27906257014859,0
"Suriname","gfdl-esm4 ssp585","0.5",0.593041523933651,0.09089091,30,0.35880474438514,0.824095128957972,1,0,0
"Suriname","ipsl-cm6a-lr ssp126","0.5",0.515113130202,0,30,0.01652562,0.647304571627555,1,0.02019798,0
"Suriname","ipsl-cm6a-lr ssp585","0.5",0.266094496165461,0.0101025251009997,30,0.274612261172808,0.98130718480821,0.996368303816174,0,0
"Swaziland","gfdl-esm4 ssp126","0.5",0.306969141640614,0.0242375759999999,30,0.331454769973163,0.932123041279677,0.997985386005834,0.03029697,0
"Swaziland","gfdl-esm4 ssp585","0.5",0.468322100705655,0.0595031399999999,30,0.305773576504812,0.916014976934327,0.997673858464417,0.0180973718999998,0
"Swaziland","ipsl-cm6a-lr ssp126","0.5",0.0592224499072275,0.000826280999999929,30,0.152912604397119,0.73062730461577,1,0.0685516705352425,0.000826280999999929
"Swaziland","ipsl-cm6a-lr ssp585","0.5",0.421409526294766,0.0206137776342599,30,0.0409070802475108,0.629621906112676,1,0.0172777010570999,0
"Sweden","gfdl-esm4 ssp126","0.5",0.146308062244,0,30,0,0.65008,0.945583162850018,0,0
"Sweden","gfdl-esm4 ssp585","0.5",0,0,30,0.0397000000000001,0.958986040825,1,0.225,1.11022302462516e-16
"Sweden","ipsl-cm6a-lr ssp126","0.5",0,0,30,0.0199,0.3439,0.974490576959338,0,0
"Sweden","ipsl-cm6a-lr ssp585","0.5",0.1,0,30,0.129997,0.781326242950254,1,0,0
"Switzerland","gfdl-esm4 ssp126","0.5",0.326641877683974,0.00605939399999988,30,0.585427462466559,0.945707490947736,0.990661829842027,0.0727167876549204,0
"Switzerland","gfdl-esm4 ssp585","0.5",0.560378911991678,0.044965894876224,30,0.232811855474777,0.897892845379261,0.999940039429774,0.0311080201999998,0
"Switzerland","ipsl-cm6a-lr ssp126","0.5",0.084924208612452,0.00201877810400963,30,0.279571333421189,0.905088983934948,1,0.0330831357999999,0
"Switzerland","ipsl-cm6a-lr ssp585","0.5",0.260278174074851,0.0100036396159997,30,0.424721195575965,0.974775374768429,1,0.23507696529419,0.0192334544968632
"Syria","gfdl-esm4 ssp126","0.5",0.224345190841739,0.00454499999999958,30,0.509045014279097,0.982761816610499,0.99984551702121,0.0929714248567081,0
"Syria","gfdl-esm4 ssp585","0.5",0.206663012810377,0.0132372693290075,30,0.194886473696257,0.997865895215335,0.955435303706222,0.560079212233272,0.0715223125916593
"Syria","ipsl-cm6a-lr ssp126","0.5",0.40654764290059,0.0521476588943999,30,0.213253083826511,0.997009559752935,1,0.218841994165429,0.00275399457299985
"Syria","ipsl-cm6a-lr ssp585","0.5",0.122524230238615,0.00183599638199972,30,0.102194112624237,0.994476024058987,0.932048005880653,0.163539601458626,0
"Taiwan","gfdl-esm4 ssp126","0.5",0.24203125,0.0125,30,0.63803125,0.974050732421875,1,0.1087890625,0
"Taiwan","gfdl-esm4 ssp585","0.5",0.25,0,30,0,0.75775146484375,1,0.0999999999999999,0.00624999999999987
"Taiwan","ipsl-cm6a-lr ssp126","0.5",0.136925,0,30,0,0.681046553125,0.94302314453125,0.0249999999999999,0
"Taiwan","ipsl-cm6a-lr ssp585","0.5",0,0,30,0,0.917568206787109,1,0.181875,1.11022302462516e-16
"Tajikistan","gfdl-esm4 ssp126","0.5",0.746632621741684,0.181113836787673,30,0.201970169804787,0.824085059618545,1,0.0330512399999998,-2.22044604925031e-16
"Tajikistan","gfdl-esm4 ssp585","0.5",0.243494567551932,0.0115246820014404,30,0.19978503364071,0.85461284405136,0.988165448640648,0.0246518819418077,0
"Tajikistan","ipsl-cm6a-lr ssp126","0.5",0.241810430184349,0.00605001627944068,30,0.199150464587803,0.855478882676001,1,0.0403959599999999,0
"Tajikistan","ipsl-cm6a-lr ssp585","0.5",0.680362451946624,0.0430387043183887,30,0.472441864136271,0.932662119425654,1,0.0733384727878553,0
"Tanzania","gfdl-esm4 ssp126","0.5",0.839282147148562,0.418838363818552,30,0.266208908113393,0.992692506955747,0.99948463475307,0.363232506408039,0.0449431819999999
"Tanzania","gfdl-esm4 ssp585","0.5",0.294851717959565,0.0145625800652402,30,0.711142576648067,0.968334419029207,0.998403625815032,0.344188891410147,0.028311539654702
"Tanzania","ipsl-cm6a-lr ssp126","0.5",0.558437329150796,0.127639191301693,30,0.0895928138173809,0.854893380715327,0.990773742214228,0.0587217008502398,0
"Tanzania","ipsl-cm6a-lr ssp585","0.5",0.824024997228248,0.304648456929815,30,0.558330739324519,0.955602205533705,1,0.17249360696125,0.00751418088508149
"Thailand","gfdl-esm4 ssp126","0.5",0.872059083977875,0.530536739824998,30,0.319539239078017,0.946452713570686,1,0.0697581199072909,0
"Thailand","gfdl-esm4 ssp585","0.5",0.647432027832949,0.167594807113148,30,0.423522532968713,0.83316422957315,0.99817956040897,0.0570532301326597,0.00201979799999985
"Thailand","ipsl-cm6a-lr ssp126","0.5",0.0715966314553715,0.00292696200361764,30,0.045835642,0.88334633333332,0.884829609782692,0,0
"Thailand","ipsl-cm6a-lr ssp585","0.5",0.994516311941959,0.812104911269224,30,0.411196016649027,0.874156723634164,1,0.0417755999999998,0
"Togo","gfdl-esm4 ssp126","0.5",0.0830407635375998,0,30,0.288627967753091,0.952393356876516,0.98245520062421,0.0446930304999998,0
"Togo","gfdl-esm4 ssp585","0.5",0.457497485997836,0.0425506334927417,30,0.131204106818253,0.951429205381827,0.996251195940797,0.11395950681269,0
"Togo","ipsl-cm6a-lr ssp126","0.5",0.448734455342357,0.0153516767999998,30,0.656642094365937,0.967792179105162,1,0.134765924048234,0.00504949499999996
"Togo","ipsl-cm6a-lr ssp585","0.5",0.227524783326247,0.0133319999999999,30,0.494235682393522,0.970849526157005,1,0.190041346608378,0.0120820717443526
"Tonga","gfdl-esm4 ssp126","0.5",0,NA,30,0,0,0.625,0,NA
"Tonga","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,1,0,NA
"Tonga","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.678533307098693,0.90625,0,NA
"Tonga","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0,0.9967041015625,0,NA
"Trinidad and Tobago","gfdl-esm4 ssp126","0.5",0.3625,0,30,0.240625,0.988874251525879,1,0.2927734375,0
"Trinidad and Tobago","gfdl-esm4 ssp585","0.5",0.166375,0,30,0.0125,0.734930264949799,0.983046478515625,0.0125,0
"Trinidad and Tobago","ipsl-cm6a-lr ssp126","0.5",0.6935146365625,0.255015,30,0.02778889,0.720874260110004,0.999527603942062,0.0536417187499999,0
"Trinidad and Tobago","ipsl-cm6a-lr ssp585","0.5",0.222719753710806,0.00624256597187456,30,0.20142974948884,0.953986470841265,1,0.303027420280469,0.03125625
"Tunisia","gfdl-esm4 ssp126","0.5",0.022725,0,30,0.19092194302361,0.92914179132712,0.990324310126214,0.022725,0
"Tunisia","gfdl-esm4 ssp585","0.5",0,0,30,0.135937314,0.9214097551779,0.888227207364125,0.04545,0
"Tunisia","ipsl-cm6a-lr ssp126","0.5",0.2182,0,30,0.0245841720480419,0.84730505094098,1,0.04545,0
"Tunisia","ipsl-cm6a-lr ssp585","0.5",0.0303060599999999,0,30,0.172568603497071,0.990358314411896,0.921293772222214,0.07574697,0
"Turkey","gfdl-esm4 ssp126","0.5",0.10796663674938,0,30,0.09540744552855,0.999051189578098,0.995184107600324,0.69877091427545,0.148835260936938
"Turkey","gfdl-esm4 ssp585","0.5",0.22437620494941,0.0137699728649999,30,0.672617772656157,0.999927910572581,0.985172969008843,0.831915466520798,0.21309311603145
"Turkey","ipsl-cm6a-lr ssp126","0.5",0.215624491697674,0.025710091663,30,0.381110627309797,0.984489157965875,0.989593880112979,0.201869082750697,0.00470809813315287
"Turkey","ipsl-cm6a-lr ssp585","0.5",0.167358885399423,0.00165256199999997,30,0.254245586196953,0.992389131387106,0.9792344858354,0.127094380382,0
"Turkmenistan","gfdl-esm4 ssp126","0.5",0.537353070353314,0.0399956363999999,30,0.274419802035432,0.94228076889626,1,0.200920139766247,0.013635
"Turkmenistan","gfdl-esm4 ssp585","0.5",0.243306315954382,0.0153053359999996,30,0.214216836932557,0.858318825584545,0.994471612982395,0.0408686576741499,0
"Turkmenistan","ipsl-cm6a-lr ssp126","0.5",0.271698620350052,0.01199960002,30,0.419653478746217,0.947941571890228,0.986676913312382,0.352593799206333,0.0289974330258925
"Turkmenistan","ipsl-cm6a-lr ssp585","0.5",0.661819531301158,0.0652159256366547,30,0.391219604076541,0.992848197869429,1,0.265478576970077,0.0112173067510697
"Tuvalu","gfdl-esm4 ssp126","0.5",0.0833249999999999,NA,30,0,0.859375,1,0,NA
"Tuvalu","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,0,0,NA
"Tuvalu","ipsl-cm6a-lr ssp126","0.5",0.05556111,NA,30,0,0,0.614224537499932,0,NA
"Tuvalu","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.5,1,0,NA
"Uganda","gfdl-esm4 ssp126","0.5",0.982322136565734,0.478498910744217,30,0.3,0.62132124692697,1,0.00908999999999993,0
"Uganda","gfdl-esm4 ssp585","0.5",0.20887821097789,0.0242395959999998,30,0.0488822224,0.771369678290078,1,0.0869942799999999,0.00444399999999989
"Uganda","ipsl-cm6a-lr ssp126","0.5",0.456929598762787,0.00333299999999992,30,0.519133127110402,0.927043280708177,0.999529101995257,0.225558563353492,0
"Uganda","ipsl-cm6a-lr ssp585","0.5",0.848093015140954,0.340362584766156,30,0.506520602157315,0.933115130490685,1,0.130194013230491,0.00605939399999977
"Ukraine","gfdl-esm4 ssp126","0.5",0.699910725213236,0.175727712530688,30,0.126928542714028,0.740331323503468,0.999348145040414,0.0399152482963817,0
"Ukraine","gfdl-esm4 ssp585","0.5",0.391766372984519,0.00282606300361732,30,0.375061778410799,0.940030096312535,1,0.107695793313282,0.00646375759999984
"Ukraine","ipsl-cm6a-lr ssp126","0.5",0.26753946637913,0.0242375759999999,30,0.212495889035415,0.940234492356897,0.974724950296549,0.1337246062,0.0149472727999997
"Ukraine","ipsl-cm6a-lr ssp585","0.5",0.164626615220797,0.00605123483207837,30,0.455022902340121,0.986891965409537,0.983435419692408,0.375197085302071,0.0510880878738829
"United Arab Emirates","gfdl-esm4 ssp126","0.5",0,NA,30,0.1,0.578125,1,0,NA
"United Arab Emirates","gfdl-esm4 ssp585","0.5",0,NA,30,0,0.25,1,0,NA
"United Arab Emirates","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0,0.7777955552,0,NA
"United Arab Emirates","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.1667,1,0,NA
"United Kingdom","gfdl-esm4 ssp126","0.5",0,0,30,0.0199,0.527608,0.8775559936,0,0
"United Kingdom","gfdl-esm4 ssp585","0.5",0.0198999999999998,0,30,0.0859256547643001,0.905856821173,0.84183945957064,0.0594999999999998,-2.22044604925031e-16
"United Kingdom","ipsl-cm6a-lr ssp126","0.5",0.0720063999999998,-2.22044604925031e-16,30,0.120847271508642,0.937728608319481,1,0.0652901509370367,0
