"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down"
"Morocco","ipsl-cm6a-lr ssp126",0.0164573459709038,0,10,0
"Morocco","ipsl-cm6a-lr ssp585",0.02478843,0,10,0.132218595
"Mozambique","gfdl-esm4 ssp126",0.0164573459709038,0,10,0.134491186074024
"Mozambique","gfdl-esm4 ssp585",0.0760545671800936,0.00300435771599994,10,0.00826280999999995
"Mozambique","ipsl-cm6a-lr ssp126",0.303795643406823,0.0467125808756489,10,0.269554698984021
"Mozambique","ipsl-cm6a-lr ssp585",0.152591554372274,0.00300435771599983,10,0.354656695594304
"Myanmar","gfdl-esm4 ssp126",0,0,10,0
"Myanmar","gfdl-esm4 ssp585",0,0,10,0
"Myanmar","ipsl-cm6a-lr ssp126",0.0383096922839999,0.00150217885799997,10,0.146448818680839
"Myanmar","ipsl-cm6a-lr ssp585",0.0891248114087868,0,10,0.0313566512732013
"Namibia","gfdl-esm4 ssp126",0,0,10,0.330569215
"Namibia","gfdl-esm4 ssp585",0,0,10,0.171166305776906
"Namibia","ipsl-cm6a-lr ssp126",0.0151530299999999,0,10,0
"Namibia","ipsl-cm6a-lr ssp585",0,0,10,0.022725
"Nauru","gfdl-esm4 ssp126",0,0,10,0
"Nauru","gfdl-esm4 ssp585",0,0,10,0
"Nauru","ipsl-cm6a-lr ssp126",0,0,10,0
"Nauru","ipsl-cm6a-lr ssp585",0.125025,0,10,0
"Navassa Island","gfdl-esm4 ssp126",0,0,10,0
"Navassa Island","gfdl-esm4 ssp585",0,0,10,0
"Navassa Island","ipsl-cm6a-lr ssp126",0,0,10,0
"Navassa Island","ipsl-cm6a-lr ssp585",0,0,10,0
"Nepal","gfdl-esm4 ssp126",0.180375110062153,0,10,0.00826280999999995
"Nepal","gfdl-esm4 ssp585",0.589650166577663,0.138967243704,10,0.193911053621415
"Nepal","ipsl-cm6a-lr ssp126",0.0909,0,10,0.17353719
"Nepal","ipsl-cm6a-lr ssp585",0.458067545291407,0.0328464179127116,10,0.178084019100203
"Netherlands","gfdl-esm4 ssp126",0.022725,0,10,0.00826280999999995
"Netherlands","gfdl-esm4 ssp585",0,0,10,0.06714214875
"Netherlands","ipsl-cm6a-lr ssp126",0,0,10,0
"Netherlands","ipsl-cm6a-lr ssp585",0,0,10,0.022725
"New Caledonia","gfdl-esm4 ssp126",0,0,10,0
"New Caledonia","gfdl-esm4 ssp585",0,0,10,0
"New Caledonia","ipsl-cm6a-lr ssp126",0,0,10,0
"New Caledonia","ipsl-cm6a-lr ssp585",0,0,10,0
"New Zealand","gfdl-esm4 ssp126",0,0,10,0
"New Zealand","gfdl-esm4 ssp585",0.215379708467574,-2.22044604925031e-16,10,0.0984117205709999
"New Zealand","ipsl-cm6a-lr ssp126",0.17045,0.0113625000000001,10,0.16884133167825
"New Zealand","ipsl-cm6a-lr ssp585",0.0151530299999999,0,10,0.0232906333921856
"Nicaragua","gfdl-esm4 ssp126",0.0909,0,10,0
"Nicaragua","gfdl-esm4 ssp585",0.0495768599999999,0,10,0.00826280999999995
"Nicaragua","ipsl-cm6a-lr ssp126",0.06611157,0,10,0
"Nicaragua","ipsl-cm6a-lr ssp585",0.0492354898545194,0,10,0
"Niger","gfdl-esm4 ssp126",0.0984117205709999,0,10,0.33881157
"Niger","gfdl-esm4 ssp585",0.2144459063091,0.019818168495458,10,0.214855785
"Niger","ipsl-cm6a-lr ssp126",0.0909,0,10,0.437945658754619
"Niger","ipsl-cm6a-lr ssp585",0.284603519775714,0.00619710750000013,10,0.299908973388237
"Nigeria","gfdl-esm4 ssp126",0,0,10,0.00826280999999995
"Nigeria","gfdl-esm4 ssp585",0.217075014922905,0.0134806370928832,10,0.142266496120187
"Nigeria","ipsl-cm6a-lr ssp126",0.0909,0,10,0.188560631142
"Nigeria","ipsl-cm6a-lr ssp585",0.329375539068991,0.0383096922839999,10,0
"Niue","gfdl-esm4 ssp126",0,0,10,0
"Niue","gfdl-esm4 ssp585",0,0,10,0
"Niue","ipsl-cm6a-lr ssp126",0.0416749999999999,0,10,0
"Niue","ipsl-cm6a-lr ssp585",0,0,10,0
"Norfolk Island","gfdl-esm4 ssp126",0,0,10,0
"Norfolk Island","gfdl-esm4 ssp585",0,0,10,0
"Norfolk Island","ipsl-cm6a-lr ssp126",0,0,10,0
"Norfolk Island","ipsl-cm6a-lr ssp585",0.0833249999999999,0,10,0
"North Korea","gfdl-esm4 ssp126",0,0,10,0.00826280999999995
"North Korea","gfdl-esm4 ssp585",0.0246518819418077,0,10,0.040037540647484
"North Korea","ipsl-cm6a-lr ssp126",0,0,10,0.049581405
"North Korea","ipsl-cm6a-lr ssp585",0.0984117205709999,0,10,0
"Northern Mariana Islands","gfdl-esm4 ssp126",0,0,10,0
"Northern Mariana Islands","gfdl-esm4 ssp585",0,0,10,0
"Northern Mariana Islands","ipsl-cm6a-lr ssp126",0,0,10,0
"Northern Mariana Islands","ipsl-cm6a-lr ssp585",0.1667,0,10,0
"Norway","gfdl-esm4 ssp126",0,0,10,0
"Norway","gfdl-esm4 ssp585",0,0,10,0.02478843
"Norway","ipsl-cm6a-lr ssp126",0,0,10,0.03753367739325
"Norway","ipsl-cm6a-lr ssp585",0.0909,0,10,0.1667
"Oecusse","gfdl-esm4 ssp126",0,0,10,0
"Oecusse","gfdl-esm4 ssp585",0.125,0,10,0.12094894821375
"Oecusse","ipsl-cm6a-lr ssp126",0,0,10,0
"Oecusse","ipsl-cm6a-lr ssp585",0,0,10,0
"Oman","gfdl-esm4 ssp126",0,0,10,0
"Oman","gfdl-esm4 ssp585",0,0,10,0
"Oman","ipsl-cm6a-lr ssp126",0.0909,0,10,0.1818
"Oman","ipsl-cm6a-lr ssp585",0,0,10,0.0909
"Overlapping claim Liancourt Rocks: Japan / South Korea","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim Liancourt Rocks: Japan / South Korea","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim Liancourt Rocks: Japan / South Korea","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim Liancourt Rocks: Japan / South Korea","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim South China Sea","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim South China Sea","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim South China Sea","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim South China Sea","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim: Canada / USA","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim: Canada / USA","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim: Canada / USA","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim: Canada / USA","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim: Kenya / Somalia","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim: Kenya / Somalia","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim: Kenya / Somalia","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim: Kenya / Somalia","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim: Puerto Rico / Dominican Republic","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim: Puerto Rico / Dominican Republic","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim: Puerto Rico / Dominican Republic","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim: Puerto Rico / Dominican Republic","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim: Venezuela / Aruba / Dominican Republic","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim: Venezuela / Aruba / Dominican Republic","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim: Venezuela / Aruba / Dominican Republic","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim: Venezuela / Aruba / Dominican Republic","ipsl-cm6a-lr ssp585",0,0,10,0
"Overlapping claim: Venezuela / Colombia / Dominican Republic","gfdl-esm4 ssp126",0,0,10,0
"Overlapping claim: Venezuela / Colombia / Dominican Republic","gfdl-esm4 ssp585",0,0,10,0
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp126",0,0,10,0
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp585",0,0,10,0
"Pakistan","gfdl-esm4 ssp126",0,0,10,0.071777224942798
"Pakistan","gfdl-esm4 ssp585",0.0568883466752972,-2.22044604925031e-16,10,0.031549061142
"Pakistan","ipsl-cm6a-lr ssp126",0,0,10,0.40492314
"Pakistan","ipsl-cm6a-lr ssp585",0.0700947494499953,0.00150217885799986,10,0.07587449292825
"Palau","gfdl-esm4 ssp126",0,0,10,0
"Palau","gfdl-esm4 ssp585",0,0,10,0
"Palau","ipsl-cm6a-lr ssp126",0,0,10,0
"Palau","ipsl-cm6a-lr ssp585",0,0,10,0
"Palestine","gfdl-esm4 ssp126",0,0,10,0.022725
"Palestine","gfdl-esm4 ssp585",0.12025535242881,0,10,0
"Palestine","ipsl-cm6a-lr ssp126",0.0165256199999999,0,10,0
"Palestine","ipsl-cm6a-lr ssp585",0.0646788798249281,0,10,0.0913745885740218
"Palmyra Atoll","gfdl-esm4 ssp126",0,0,10,0
"Palmyra Atoll","gfdl-esm4 ssp585",0,0,10,0
"Palmyra Atoll","ipsl-cm6a-lr ssp126",0,0,10,0
"Palmyra Atoll","ipsl-cm6a-lr ssp585",0,0,10,0
"Panama","gfdl-esm4 ssp126",0,0,10,0
"Panama","gfdl-esm4 ssp585",0,0,10,0.015774530571
"Panama","ipsl-cm6a-lr ssp126",0.068175,0,10,0
"Panama","ipsl-cm6a-lr ssp585",0.110219386120377,0,10,0.0301191402167398
"Papua New Guinea","gfdl-esm4 ssp126",0,0,10,0
"Papua New Guinea","gfdl-esm4 ssp585",0,0,10,0
"Papua New Guinea","ipsl-cm6a-lr ssp126",0,0,10,0
"Papua New Guinea","ipsl-cm6a-lr ssp585",0,0,10,0.25617438
"Paraguay","gfdl-esm4 ssp126",0.670927576845214,0.209545323574161,10,0
"Paraguay","gfdl-esm4 ssp585",0.485667785300955,0.112684071375,10,0.0454146344301848
"Paraguay","ipsl-cm6a-lr ssp126",0.0437729666552883,0.00279953562871171,10,0.0410409538836156
"Paraguay","ipsl-cm6a-lr ssp585",0.47343423934121,0.070890787136499,10,0.0239069986220526
"Perejil Island","gfdl-esm4 ssp126",0.04545,0,10,0
"Perejil Island","gfdl-esm4 ssp585",0,0,10,0.340875
"Perejil Island","ipsl-cm6a-lr ssp126",0,0,10,0
"Perejil Island","ipsl-cm6a-lr ssp585",0,0,10,0
"Peru","gfdl-esm4 ssp126",0.0165256199999999,0,10,0
"Peru","gfdl-esm4 ssp585",0.424999366073883,0.0304220138579999,10,0.231028744196987
"Peru","ipsl-cm6a-lr ssp126",0,0,10,0
"Peru","ipsl-cm6a-lr ssp585",0.023286251142,0.00075108942900004,10,0
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp126",0,0,10,0
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp585",0,0,10,0
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp126",0,0,10,0
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp585",0,0,10,0.0909
"Philippines","gfdl-esm4 ssp126",0,0,10,0.333669473125
"Philippines","gfdl-esm4 ssp585",0.132218595,0,10,0.214514377300048
"Philippines","ipsl-cm6a-lr ssp126",0,0,10,0
"Philippines","ipsl-cm6a-lr ssp585",0.284719083426,0,10,0.137526494708261
"Phoenix Group","gfdl-esm4 ssp126",0,0,10,0
"Phoenix Group","gfdl-esm4 ssp585",0,0,10,0.375
"Phoenix Group","ipsl-cm6a-lr ssp126",0,0,10,0
"Phoenix Group","ipsl-cm6a-lr ssp585",0,0,10,0
"Pitcairn","gfdl-esm4 ssp126",0,0,10,0
"Pitcairn","gfdl-esm4 ssp585",0,0,10,0
"Pitcairn","ipsl-cm6a-lr ssp126",0,0,10,0
"Pitcairn","ipsl-cm6a-lr ssp585",0,0,10,0
"Poland","gfdl-esm4 ssp126",0.23139504,0,10,0.069866190864
"Poland","gfdl-esm4 ssp585",0.022725,0,10,0.0909
"Poland","ipsl-cm6a-lr ssp126",0.022725,0,10,0.0909
"Poland","ipsl-cm6a-lr ssp585",0.0314282367843712,0,10,0.0591560979549277
"Portugal","gfdl-esm4 ssp126",0,0,10,0
"Portugal","gfdl-esm4 ssp585",0.349903939354402,0.0533323071449999,10,0.0537128099999999
"Portugal","ipsl-cm6a-lr ssp126",0,0,10,0
"Portugal","ipsl-cm6a-lr ssp585",0,0,10,0.03030606
"Prince Edward Islands","gfdl-esm4 ssp126",0,0,10,0
"Prince Edward Islands","gfdl-esm4 ssp585",0,0,10,0
"Prince Edward Islands","ipsl-cm6a-lr ssp126",0,0,10,0
"Prince Edward Islands","ipsl-cm6a-lr ssp585",0,0,10,0
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp126",0,0,10,0
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp585",0,0,10,0.5
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp126",0,0,10,0
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp585",0,0,10,0
"Puerto Rico","gfdl-esm4 ssp126",0,0,10,0
"Puerto Rico","gfdl-esm4 ssp585",0,0,10,0
"Puerto Rico","ipsl-cm6a-lr ssp126",0.0833249999999999,0,10,0
"Puerto Rico","ipsl-cm6a-lr ssp585",0,0,10,0
"Qatar","gfdl-esm4 ssp126",0,0,10,0
"Qatar","gfdl-esm4 ssp585",0,0,10,0
"Qatar","ipsl-cm6a-lr ssp126",0,0,10,0.08335
"Qatar","ipsl-cm6a-lr ssp585",0,0,10,0
"Republic of Mauritius","gfdl-esm4 ssp126",0,0,10,0
"Republic of Mauritius","gfdl-esm4 ssp585",0,0,10,0
"Republic of Mauritius","ipsl-cm6a-lr ssp126",0,0,10,0
"Republic of Mauritius","ipsl-cm6a-lr ssp585",0,0,10,0
"Republic of the Congo","gfdl-esm4 ssp126",0,0,10,0.00826280999999995
"Republic of the Congo","gfdl-esm4 ssp585",0,0,10,0
"Republic of the Congo","ipsl-cm6a-lr ssp126",0,0,10,0.187195000342192
"Republic of the Congo","ipsl-cm6a-lr ssp585",0.0164573459709038,0,10,0.015774530571
"Romania","gfdl-esm4 ssp126",0.447072578272,0.0368149508639999,10,0.0433842975000001
"Romania","gfdl-esm4 ssp585",0.022725,0,10,0.0528251067873184
"Romania","ipsl-cm6a-lr ssp126",0.135983846175771,0.0138985722652283,10,0.141714269306281
"Romania","ipsl-cm6a-lr ssp585",0.257026302802665,0.0150232345717498,10,0.175902858009918
"Russia","gfdl-esm4 ssp126",0.0330512399999998,-2.22044604925031e-16,10,0
"Russia","gfdl-esm4 ssp585",0,0,10,0
"Russia","ipsl-cm6a-lr ssp126",0.023286251142,0.00075108942900004,10,0.00826280999999995
"Russia","ipsl-cm6a-lr ssp585",0.0437729666552883,0.00279953562871171,10,0
"Rwanda","gfdl-esm4 ssp126",0.0865289994333639,0.00206570249999993,10,0.03455589792825
"Rwanda","gfdl-esm4 ssp585",0.0328464179127116,0,10,0.0326438477054015
"Rwanda","ipsl-cm6a-lr ssp126",0.0743652899999999,0,10,0.00826280999999995
"Rwanda","ipsl-cm6a-lr ssp585",0.0330512399999998,-2.22044604925031e-16,10,0.0380614206045948
"Réunion","gfdl-esm4 ssp126",0,0,10,0
"Réunion","gfdl-esm4 ssp585",0,0,10,0
"Réunion","ipsl-cm6a-lr ssp126",0,0,10,0
"Réunion","ipsl-cm6a-lr ssp585",0,0,10,0
"Saba","gfdl-esm4 ssp126",0,0,10,0
"Saba","gfdl-esm4 ssp585",0,0,10,0
"Saba","ipsl-cm6a-lr ssp126",0,0,10,0
"Saba","ipsl-cm6a-lr ssp585",0,0,10,0
"Saint Helena","gfdl-esm4 ssp126",0,0,10,0
"Saint Helena","gfdl-esm4 ssp585",0,0,10,0
"Saint Helena","ipsl-cm6a-lr ssp126",0,0,10,0
"Saint Helena","ipsl-cm6a-lr ssp585",0,0,10,0
"Saint Kitts and Nevis","gfdl-esm4 ssp126",0,0,10,0
"Saint Kitts and Nevis","gfdl-esm4 ssp585",0,0,10,0
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126",0,0,10,0
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585",0,0,10,0
"Saint Lucia","gfdl-esm4 ssp126",0,0,10,0
"Saint Lucia","gfdl-esm4 ssp585",0,0,10,0
"Saint Lucia","ipsl-cm6a-lr ssp126",0,0,10,0
"Saint Lucia","ipsl-cm6a-lr ssp585",0,0,10,0.05556111
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126",0,0,10,0
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585",0,0,10,0
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126",0,0,10,0
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585",0,0,10,0
"Saint-Barthélemy","gfdl-esm4 ssp126",0,0,10,0
"Saint-Barthélemy","gfdl-esm4 ssp585",0,0,10,0
"Saint-Barthélemy","ipsl-cm6a-lr ssp126",0,0,10,0
"Saint-Barthélemy","ipsl-cm6a-lr ssp585",0,0,10,0
"Saint-Pierre and Miquelon","gfdl-esm4 ssp126",0,0,10,0
"Saint-Pierre and Miquelon","gfdl-esm4 ssp585",0,0,10,0
"Saint-Pierre and Miquelon","ipsl-cm6a-lr ssp126",0,0,10,0
"Saint-Pierre and Miquelon","ipsl-cm6a-lr ssp585",0,0,10,0
"Samoa","gfdl-esm4 ssp126",0,0,10,0.25
"Samoa","gfdl-esm4 ssp585",0,0,10,0
"Samoa","ipsl-cm6a-lr ssp126",0,0,10,0.3333
"Samoa","ipsl-cm6a-lr ssp585",0,0,10,0
"San Marino","gfdl-esm4 ssp126",0.068175,0,10,0
"San Marino","gfdl-esm4 ssp585",0.04545,0,10,0.035119215
"San Marino","ipsl-cm6a-lr ssp126",0,0,10,0
"San Marino","ipsl-cm6a-lr ssp585",0.00826280999999995,0,10,0.015774530571
"Sao Tome and Principe","gfdl-esm4 ssp126",0,0,10,0
"Sao Tome and Principe","gfdl-esm4 ssp585",0,0,10,0
"Sao Tome and Principe","ipsl-cm6a-lr ssp126",0,0,10,0
"Sao Tome and Principe","ipsl-cm6a-lr ssp585",0,0,10,0
"Saudi Arabia","gfdl-esm4 ssp126",0,0,10,0.00826280999999995
"Saudi Arabia","gfdl-esm4 ssp585",0.0330512399999998,-2.22044604925031e-16,10,0.24067933875
"Saudi Arabia","ipsl-cm6a-lr ssp126",0.19231855735725,0.00826280999999995,10,0.25617438
"Saudi Arabia","ipsl-cm6a-lr ssp585",0.0835103664093375,0,10,0.215120967052511
"Senegal","gfdl-esm4 ssp126",0.0743652899999999,0,10,0.1177586775
"Senegal","gfdl-esm4 ssp585",0,0,10,0.04545
"Senegal","ipsl-cm6a-lr ssp126",0,0,10,0
"Senegal","ipsl-cm6a-lr ssp585",0.0165256199999999,0,10,0
"Senkaku Islands","gfdl-esm4 ssp126",0,0,10,0
"Senkaku Islands","gfdl-esm4 ssp585",0,0,10,0
"Senkaku Islands","ipsl-cm6a-lr ssp126",0,0,10,0
"Senkaku Islands","ipsl-cm6a-lr ssp585",0,0,10,0
"Serbia","gfdl-esm4 ssp126",0.0383096922839999,0.00150217885799997,10,0.0294323409131921
"Serbia","gfdl-esm4 ssp585",0.00826280999999995,0,10,0
"Serbia","ipsl-cm6a-lr ssp126",0.120325579538306,0.0133832118816934,10,0
"Serbia","ipsl-cm6a-lr ssp585",0.02478843,0,10,0.01652562
"Serrana Bank","gfdl-esm4 ssp126",0,0,10,0
"Serrana Bank","gfdl-esm4 ssp585",0,0,10,0
"Serrana Bank","ipsl-cm6a-lr ssp126",0,0,10,0
"Serrana Bank","ipsl-cm6a-lr ssp585",0,0,10,0
"Serranilla Bank","gfdl-esm4 ssp126",0,0,10,0
"Serranilla Bank","gfdl-esm4 ssp585",0,0,10,0
"Serranilla Bank","ipsl-cm6a-lr ssp126",0,0,10,0
"Serranilla Bank","ipsl-cm6a-lr ssp585",0,0,10,0
"Seychelles","gfdl-esm4 ssp126",0,0,10,0
"Seychelles","gfdl-esm4 ssp585",0,0,10,0
"Seychelles","ipsl-cm6a-lr ssp126",0,0,10,0
"Seychelles","ipsl-cm6a-lr ssp585",0,0,10,0
"Sierra Leone","gfdl-esm4 ssp126",0,0,10,0.301628925
"Sierra Leone","gfdl-esm4 ssp585",0,0,10,0.105923441142
"Sierra Leone","ipsl-cm6a-lr ssp126",0.04545,0,10,0.25157120680493
"Sierra Leone","ipsl-cm6a-lr ssp585",0.00826280999999995,0,10,0.0245841720480419
"Singapore","gfdl-esm4 ssp126",0,0,10,0
"Singapore","gfdl-esm4 ssp585",0,0,10,0
"Singapore","ipsl-cm6a-lr ssp126",0.0909,0,10,0.04545
"Singapore","ipsl-cm6a-lr ssp585",0,0,10,0
"Sint-Eustatius","gfdl-esm4 ssp126",0,0,10,0
"Sint-Eustatius","gfdl-esm4 ssp585",0,0,10,0
"Sint-Eustatius","ipsl-cm6a-lr ssp126",0,0,10,0
"Sint-Eustatius","ipsl-cm6a-lr ssp585",0,0,10,0
"Sint-Maarten","gfdl-esm4 ssp126",0,0,10,0
"Sint-Maarten","gfdl-esm4 ssp585",0,0,10,0
"Sint-Maarten","ipsl-cm6a-lr ssp126",0.0416749999999999,0,10,0
"Sint-Maarten","ipsl-cm6a-lr ssp585",0,0,10,0
"Slovakia","gfdl-esm4 ssp126",0,0,10,0.00826280999999995
"Slovakia","gfdl-esm4 ssp585",0.0165256199999999,0,10,0.119406331672467
"Slovakia","ipsl-cm6a-lr ssp126",0,0,10,0
"Slovakia","ipsl-cm6a-lr ssp585",0,0,10,0.217618300258774
"Slovenia","gfdl-esm4 ssp126",0,0,10,0
"Slovenia","gfdl-esm4 ssp585",0.186331725286067,0.0119903523681427,10,0.0289221075
"Slovenia","ipsl-cm6a-lr ssp126",0.068175,0,10,0.00826280999999995
"Slovenia","ipsl-cm6a-lr ssp585",0.0165256199999999,0,10,0.023286251142
"Solomon Islands","gfdl-esm4 ssp126",0,0,10,0
"Solomon Islands","gfdl-esm4 ssp585",0,0,10,0
"Solomon Islands","ipsl-cm6a-lr ssp126",0,0,10,0
"Solomon Islands","ipsl-cm6a-lr ssp585",0,0,10,0
"South Africa","gfdl-esm4 ssp126",0.00826280999999995,0,10,0.281258902135191
"South Africa","gfdl-esm4 ssp585",0,0,10,0.022725
"South Africa","ipsl-cm6a-lr ssp126",0,0,10,0.24791157
"South Africa","ipsl-cm6a-lr ssp585",0,0,10,0.01652562
"South Georgia and the South Sandwich Islands","gfdl-esm4 ssp126",0,0,10,0
"South Georgia and the South Sandwich Islands","gfdl-esm4 ssp585",0,0,10,0
"South Georgia and the South Sandwich Islands","ipsl-cm6a-lr ssp126",0,0,10,0
"South Georgia and the South Sandwich Islands","ipsl-cm6a-lr ssp585",0,0,10,0
"South Korea","gfdl-esm4 ssp126",0.0165256199999999,0,10,0
"South Korea","gfdl-esm4 ssp585",0.590440744734534,0.1848465071375,10,0.00826280999999995
"South Korea","ipsl-cm6a-lr ssp126",0.00826280999999995,0,10,0.03029697
"South Korea","ipsl-cm6a-lr ssp585",0,0,10,0.04545
"South Sudan","gfdl-esm4 ssp126",0.02478843,0,10,0.00826280999999995
"South Sudan","gfdl-esm4 ssp585",0.0738190977672311,0,10,0.0395511872441052
"South Sudan","ipsl-cm6a-lr ssp126",0.0574300258254233,0,10,0.52461739392375
"South Sudan","ipsl-cm6a-lr ssp585",0.229027678925363,0.00619710750000013,10,0.239476971654994
"Spain","gfdl-esm4 ssp126",0.117872147054682,0.0022532682869999,10,0.04131405
"Spain","gfdl-esm4 ssp585",0.143274866585012,0.00901307314799993,10,0.0512886312927741
"Spain","ipsl-cm6a-lr ssp126",0.03029697,0,10,0.015774530571
"Spain","ipsl-cm6a-lr ssp585",0.25389962568,0.0300435771599999,10,0.01652562
"Sri Lanka","gfdl-esm4 ssp126",0,0,10,0
"Sri Lanka","gfdl-esm4 ssp585",0,0,10,0.02478843
"Sri Lanka","ipsl-cm6a-lr ssp126",0,0,10,0.02478843
"Sri Lanka","ipsl-cm6a-lr ssp585",0.0661024799999999,0,10,0.291485705787
"Sudan","gfdl-esm4 ssp126",0,0,10,0.00826280999999995
"Sudan","gfdl-esm4 ssp585",0.172411703723677,0,10,0.568208619634221
"Sudan","ipsl-cm6a-lr ssp126",0,0,10,0.01652562
"Sudan","ipsl-cm6a-lr ssp585",0.36290307371789,0,10,0.55650803682984
"Suriname","gfdl-esm4 ssp126",0.022725,0,10,0
"Suriname","gfdl-esm4 ssp585",0,0,10,0
"Suriname","ipsl-cm6a-lr ssp126",0.07437438,0,10,0
"Suriname","ipsl-cm6a-lr ssp585",0.03029697,0,10,0.134125587741332
"Svalbard","gfdl-esm4 ssp126",0,0,10,0
"Svalbard","gfdl-esm4 ssp585",0,0,10,0
"Svalbard","ipsl-cm6a-lr ssp126",0,0,10,0
"Svalbard","ipsl-cm6a-lr ssp585",0,0,10,0
"Swaziland","gfdl-esm4 ssp126",0.023286251142,0.00075108942900004,10,0.194337316767937
"Swaziland","gfdl-esm4 ssp585",0.0164573459709038,0,10,0.0319722696347683
"Swaziland","ipsl-cm6a-lr ssp126",0.00826280999999995,0,10,0.13034066485725
"Swaziland","ipsl-cm6a-lr ssp585",0,0,10,0.015774530571
"Sweden","gfdl-esm4 ssp126",0,0,10,0
"Sweden","gfdl-esm4 ssp585",0,0,10,0.0328464179127116
"Sweden","ipsl-cm6a-lr ssp126",0,0,10,0
"Sweden","ipsl-cm6a-lr ssp585",0,0,10,0
"Switzerland","gfdl-esm4 ssp126",0.00826280999999995,0,10,0.04545
"Switzerland","gfdl-esm4 ssp585",0.111277456735964,0.00150217885799997,10,0.0454715732315503
"Switzerland","ipsl-cm6a-lr ssp126",0,0,10,0.038141054363774
"Switzerland","ipsl-cm6a-lr ssp585",0.0492354898545194,0,10,0.0537056092266475
"Syria","gfdl-esm4 ssp126",0.303604927756644,0.0431921867129997,10,0.0991628099999999
"Syria","gfdl-esm4 ssp585",0.0719915266241572,0.00484798182842339,10,0.015774530571
"Syria","ipsl-cm6a-lr ssp126",0.0909,0,10,0
"Syria","ipsl-cm6a-lr ssp585",0.0568883466752972,-2.22044604925031e-16,10,0.0690571141074392
"Taiwan","gfdl-esm4 ssp126",0,0,10,0.268466559542384
"Taiwan","gfdl-esm4 ssp585",0.13635,0,10,0
"Taiwan","ipsl-cm6a-lr ssp126",0,0,10,0
"Taiwan","ipsl-cm6a-lr ssp585",0,0,10,0.02478843
"Tajikistan","gfdl-esm4 ssp126",0.023286251142,0.00075108942900004,10,0
"Tajikistan","gfdl-esm4 ssp585",0.0165256199999999,0,10,0.0164573459709038
